VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0335,29.1,66,75.50143313139208,Not Fresh,0,Not Fresh,3.045247763383053,75.69567770280068
0.0318,27.0,77,93.26619601328903,Fresh,2,Fresh,9.993781507807565,87.97364031179427
0.024,26.1,88,82.00447039280829,Moderate,1,Moderate,6.505356028479989,81.10669714632249
0.0226,26.3,67,87.09151683929386,Moderate,1,Moderate,6.563347370876605,82.69080242266476
0.1448,27.5,70,60.80813139209171,Not Fresh,0,Not Fresh,3.0016729548065113,71.24411237243402
0.0254,26.5,65,86.16112142531432,Moderate,1,Moderate,6.519253113410436,82.36758954100473
0.0412,27.3,77,89.22435834799035,Fresh,2,Fresh,9.994362360297044,86.76166986469416
0.0433,27.1,70,87.74925086313593,Fresh,2,Fresh,9.955943867115728,86.28071912605651
0.0165,26.8,78,95.08183505960524,Fresh,2,Fresh,9.998831351172246,88.52338186905382
0.0433,27.3,77,88.71563741775779,Fresh,2,Fresh,9.995144602486,86.60983582781334
0.0455,26.9,70,87.21630512670183,Fresh,2,Fresh,9.710390991307438,85.87528252931797
