VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0601,26.8,80,83.09124812715784,Moderate,1,Moderate,6.589661357398116,81.51703579554545
0.1834,27.1,76,56.66744023190671,Not Fresh,0,Not Fresh,3.0037767706333973,70.0040088402054
0.1403,27.5,69,61.18396195687576,Not Fresh,0,Not Fresh,3.007337104634306,71.36252569169703
0.0226,26.3,67,87.09151683929386,Moderate,1,Moderate,6.75393007526946,82.88138512705763
0.0212,26.2,88,83.27100026056935,Moderate,1,Moderate,6.428336846317633,81.40963692448844
0.0777,26.9,81,78.70163181551689,Moderate,1,Moderate,6.436198993637264,80.04668853829233
0.0354,30.3,64,66.55376685557943,Not Fresh,0,Not Fresh,3.0051872160534607,72.97131727272729
0.1431,27.5,69,60.50566738323235,Not Fresh,0,Not Fresh,3.006784426131807,71.15848464110151
0.0176,26.8,78,94.81536219138819,Fresh,2,Fresh,9.999997310115832,88.44460596753227
0.0125,26.7,79,94.74830629926389,Fresh,2,Fresh,9.999991895190215,88.42448378496938
0.0733,26.9,82,79.0532375740994,Moderate,1,Moderate,6.3821498102172125,80.09812108244702
0.1167,27.6,68,65.5984952120383,Not Fresh,0,Not Fresh,3.0312920453343617,72.71084060894586
