VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0335,27.0,78,92.14008859357696,Fresh,2,Fresh,9.996399389464925,87.63842596753801
0.0165,26.6,79,93.19107875708423,Fresh,2,Fresh,9.999088405571257,87.95641203269652
0.1991,27.1,77,52.14985994397758,Not Fresh,0,Not Fresh,3.000993861420175,68.64595184461345
0.0286,29.0,66,77.2766839293857,Not Fresh,0,Not Fresh,3.0411808527998616,76.22418603161557
0.0472,26.9,69,86.09019770698977,Moderate,1,Moderate,6.5106067919009245,82.33766610399785
0.0269,29.0,66,77.68850563481206,Not Fresh,0,Not Fresh,3.2715753035042363,76.57812699394786
0.0335,28.8,66,77.26613901374502,Not Fresh,1,Moderate,4.913948891876303,78.0937905959998
0.0212,26.5,71,91.46427757149371,Fresh,2,Fresh,9.9993203739091,87.43860364535722
0.0125,26.6,79,94.16007100514625,Fresh,2,Fresh,9.999088405571257,88.24710970711513
0.0226,26.1,88,82.34361767962999,Moderate,1,Moderate,6.504901622055562,81.20798692594455
0.024,26.3,68,87.46665526675787,Fresh,1,Moderate,7.688144610177975,83.92814119020532
0.02,26.1,88,82.97346264087031,Moderate,1,Moderate,6.5038122816722534,81.39585107393334
0.0874,27.1,83,74.92325418539508,Not Fresh,0,Not Fresh,3.0014182447003157,75.47839450031884
0.0125,26.7,79,94.74830629926389,Fresh,2,Fresh,9.999033277224754,88.42352516700392
0.024,26.4,64,85.19774770373265,Moderate,1,Moderate,6.513056511356158,82.07238082247595
0.044,26.8,70,86.99144192560745,Moderate,2,Fresh,9.91348348230646,86.0109160599887
0.0212,26.6,68,89.90965572275424,Fresh,2,Fresh,9.99673899673305,86.96963571355933
0.1345,27.6,70,62.71505113673375,Not Fresh,0,Not Fresh,3.0012966616625376,71.81581200268266
0.0535,27.0,69,85.15227021040974,Moderate,1,Moderate,6.500853419564697,82.04653448268762
0.0286,28.9,66,77.86491922350336,Not Fresh,0,Not Fresh,3.0491380258556764,76.40861379290669
0.0134,26.6,79,93.9420477493323,Fresh,2,Fresh,9.999088405571257,88.18170273037094
0.0392,27.4,76,89.83490489218944,Fresh,2,Fresh,9.996270167261805,86.94674163491865
0.0714,27.3,83,77.62275258940785,Not Fresh,0,Not Fresh,3.04397100194422,76.33079677876657
0.0809,27.2,83,75.90963129437822,Not Fresh,0,Not Fresh,3.0012216911767853,75.77411107949024
0.1231,27.8,68,62.871637026903784,Not Fresh,0,Not Fresh,3.002018657592388,71.86350976566352
0.0455,26.9,69,86.50201941241612,Moderate,1,Moderate,6.550045304035664,82.5006511277605
0.0392,27.3,76,90.42314018630707,Fresh,2,Fresh,9.996301901096281,87.1232439569884
0.0469,27.0,71,88.1796788482835,Fresh,2,Fresh,9.993091399396977,86.44699505388202
0.0776,27.3,83,76.12081460491173,Not Fresh,0,Not Fresh,3.009106728392042,75.84535110986556
0.1322,27.5,70,63.860456973487054,Not Fresh,0,Not Fresh,3.001311646871956,72.15944873891806
0.0226,26.3,65,85.66294541072243,Moderate,1,Moderate,6.499696904765863,82.19858052798259
0.1431,27.5,69,60.50566738323235,Not Fresh,0,Not Fresh,3.002064587144665,71.15376480211437
0.1403,27.5,69,61.18396195687576,Not Fresh,0,Not Fresh,3.002064587144665,71.3572531742074
