VOC,Temperature,Humidity,VQI,label,status
0.0165,28.3,69.0,91.03978164448992,2,Fresh
0.0154,28.4,70.0,91.46076424428522,2,Fresh
0.0212,28.3,69.0,90.23800750597066,2,Fresh
0.02,28.3,69.0,90.44271579665642,2,Fresh
0.0187,28.5,69.0,89.46448311156601,2,Fresh
0.0212,28.3,69.0,90.23800750597066,2,Fresh
0.0212,28.3,69.0,90.23800750597066,2,Fresh
0.0212,28.3,69.0,90.23800750597066,2,Fresh
0.0134,28.3,69.0,91.56861139542816,2,Fresh
0.0125,28.0,69.0,93.52214261344251,2,Fresh
0.0187,28.0,69.0,92.46448311156601,2,Fresh
0.0165,28.3,69.0,91.03978164448992,2,Fresh
0.0176,28.2,69.0,91.45213237802797,2,Fresh
0.0165,28.3,69.0,91.03978164448992,2,Fresh
0.0685,28.2,69.0,82.76908904810645,2,Fresh
0.1188,28.9,69.0,69.9883998635278,1,Moderate
0.1518,28.2,69.0,68.55892186966905,1,Moderate
0.1322,28.2,70.0,72.73582395087,1,Moderate
0.1623,28.2,70.0,67.60105765950188,1,Moderate
0.0842,28.2,70.0,80.92415557830091,2,Fresh
0.0354,28.3,70.0,88.64895939952233,2,Fresh
0.024,28.2,71.0,92.02702149437052,2,Fresh
0.0187,28.2,71.0,92.9311497782327,2,Fresh
0.02,28.1,71.0,93.30938246332308,2,Fresh
0.0187,28.2,72.0,92.09781644489935,2,Fresh
0.0165,28.2,71.0,93.3064483111566,2,Fresh
0.0165,27.9,70.0,94.27311497782327,2,Fresh
0.0154,28.2,71.0,93.49409757761855,2,Fresh
0.0165,28.2,71.0,93.3064483111566,2,Fresh
0.0125,28.2,71.0,93.98880928010918,2,Fresh
0.0154,28.3,72.0,92.06076424428522,2,Fresh
0.0154,28.3,71.0,92.89409757761855,2,Fresh
0.0116,28.3,71.0,93.5423404981235,2,Fresh
0.0165,28.2,70.0,92.47311497782327,2,Fresh
0.0144,28.3,72.0,92.23135448652336,2,Fresh
0.0187,28.3,71.0,92.33114977823267,2,Fresh
0.0165,28.3,71.0,92.70644831115659,2,Fresh
0.0165,28.4,71.0,92.1064483111566,2,Fresh
0.0165,28.3,70.0,91.87311497782325,2,Fresh
0.0144,28.3,70.0,92.23135448652336,2,Fresh
0.0144,28.3,71.0,93.06468781985669,2,Fresh
0.0134,28.3,70.0,92.40194472876149,2,Fresh
0.0187,28.3,70.0,91.49781644489934,2,Fresh
0.0144,28.3,71.0,93.06468781985669,2,Fresh
0.0176,28.3,71.0,92.51879904469462,2,Fresh
0.02,28.4,71.0,91.50938246332309,2,Fresh
0.02,28.4,71.0,91.50938246332309,2,Fresh
0.02,28.5,71.0,90.9093824633231,2,Fresh
0.0176,28.5,71.0,91.31879904469464,2,Fresh
0.0187,28.4,71.0,91.73114977823269,2,Fresh
0.02,28.4,70.0,90.67604912998976,2,Fresh
0.0165,28.4,70.0,91.27311497782327,2,Fresh
0.0165,28.5,71.0,91.50644831115659,2,Fresh
0.0165,28.5,70.0,90.67311497782326,2,Fresh
0.0144,28.5,70.0,91.03135448652336,2,Fresh
0.0125,28.5,70.0,91.35547594677583,2,Fresh
0.0125,28.5,70.0,91.35547594677583,2,Fresh
0.0144,28.5,70.0,91.03135448652336,2,Fresh
0.0085,28.5,69.0,91.20450358239508,2,Fresh
0.0134,28.4,70.0,91.80194472876151,2,Fresh
0.0134,28.3,70.0,92.40194472876149,2,Fresh
0.0134,28.5,69.0,90.36861139542816,2,Fresh
0.0134,28.5,69.0,90.36861139542816,2,Fresh
0.0134,28.5,69.0,90.36861139542816,2,Fresh
0.0092,28.5,70.0,91.91842374616172,2,Fresh
0.0107,28.4,70.0,92.26253838280451,2,Fresh
0.0134,28.4,70.0,91.80194472876151,2,Fresh
0.0134,28.4,69.0,90.96861139542818,2,Fresh
0.0116,28.4,69.0,91.27567383145686,2,Fresh
0.0134,28.4,69.0,90.96861139542818,2,Fresh
0.0134,28.3,70.0,92.40194472876149,2,Fresh
0.0134,28.3,70.0,92.40194472876149,2,Fresh
0.0078,28.3,70.0,93.35725008529512,2,Fresh
0.0116,28.3,70.0,92.70900716479017,2,Fresh
0.0125,28.3,71.0,93.38880928010917,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0125,28.3,71.0,93.38880928010917,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0125,28.3,71.0,93.38880928010917,2,Fresh
0.0125,28.3,71.0,93.38880928010917,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0099,28.3,71.0,93.83234390992834,2,Fresh
0.0116,28.3,71.0,93.5423404981235,2,Fresh
0.0134,28.4,71.0,92.63527806209484,2,Fresh
0.0134,28.3,72.0,92.40194472876149,2,Fresh
0.0134,28.4,72.0,91.80194472876151,2,Fresh
0.0134,28.3,72.0,92.40194472876149,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0154,28.4,71.0,92.29409757761854,2,Fresh
0.0116,28.4,71.0,92.94234049812351,2,Fresh
0.0144,28.4,71.0,92.4646878198567,2,Fresh
0.0134,28.4,71.0,92.63527806209484,2,Fresh
0.0144,28.3,71.0,93.06468781985669,2,Fresh
0.0144,28.3,71.0,93.06468781985669,2,Fresh
0.0134,28.4,71.0,92.63527806209484,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0107,28.3,71.0,93.69587171613783,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0125,28.4,71.0,92.78880928010918,2,Fresh
0.0134,28.2,71.0,93.83527806209484,2,Fresh
0.0125,28.3,71.0,93.38880928010917,2,Fresh
0.0125,28.3,71.0,93.38880928010917,2,Fresh
0.0134,28.3,70.0,92.40194472876149,2,Fresh
0.0125,28.3,70.0,92.55547594677583,2,Fresh
0.0134,28.3,69.0,91.56861139542816,2,Fresh
0.0134,28.3,69.0,91.56861139542816,2,Fresh
0.0125,28.3,70.0,92.55547594677583,2,Fresh
0.0134,28.3,70.0,92.40194472876149,2,Fresh
0.0134,28.3,70.0,92.40194472876149,2,Fresh
0.0125,28.6,71.0,91.58880928010915,2,Fresh
0.0116,28.3,71.0,93.5423404981235,2,Fresh
0.0134,28.3,71.0,93.23527806209484,2,Fresh
0.0125,28.2,72.0,93.15547594677585,2,Fresh
0.0116,28.3,73.0,91.87567383145682,2,Fresh
0.0107,28.9,73.0,88.42920504947116,2,Fresh
0.0125,28.4,73.0,91.12214261344252,2,Fresh
0.0134,28.3,72.0,92.40194472876149,2,Fresh
0.0134,28.5,73.0,90.36861139542816,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.2,73.0,92.16861139542817,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.2,73.0,92.16861139542817,2,Fresh
0.0125,28.3,73.0,91.7221426134425,2,Fresh
0.0125,28.3,73.0,91.7221426134425,2,Fresh
0.0134,28.3,73.0,91.56861139542816,2,Fresh
0.0134,28.5,74.0,89.53527806209483,2,Fresh
0.0144,28.3,74.0,90.56468781985669,2,Fresh
0.0134,28.3,74.0,90.73527806209484,2,Fresh
0.0144,28.2,74.0,91.1646878198567,2,Fresh
0.0134,28.3,74.0,90.73527806209484,2,Fresh
0.0144,28.3,74.0,90.56468781985669,2,Fresh
0.0144,28.8,75.0,86.73135448652336,2,Fresh
0.0134,28.2,75.0,90.50194472876152,2,Fresh
0.0125,28.3,75.0,90.05547594677583,2,Fresh
0.0134,28.2,75.0,90.50194472876152,2,Fresh
0.0134,28.2,74.0,91.33527806209484,2,Fresh
0.0116,28.3,75.0,90.20900716479017,2,Fresh
0.0144,28.3,75.0,89.73135448652336,2,Fresh
0.2163,27.3,77.0,58.42251791197545,0,Not Fresh
0.0912,27.3,76.0,80.59669054930059,2,Fresh
0.0285,27.3,76.0,91.29269873763222,2,Fresh
0.0187,27.4,75.0,94.39781644489935,2,Fresh
0.0212,27.3,75.0,93.37134083930401,2,Fresh
0.0187,27.4,76.0,93.56448311156602,2,Fresh
0.0165,27.4,76.0,93.93978164448994,2,Fresh
0.0165,27.4,76.0,93.93978164448994,2,Fresh
0.0165,27.4,76.0,93.93978164448994,2,Fresh
0.0154,27.4,76.0,94.12743091095189,2,Fresh
0.0154,27.4,76.0,94.12743091095189,2,Fresh
0.0134,27.4,75.0,95.30194472876153,2,Fresh
0.0144,27.4,75.0,95.13135448652336,2,Fresh
0.0134,27.4,75.0,95.30194472876153,2,Fresh
0.0154,27.4,75.0,94.96076424428523,2,Fresh
0.0226,27.4,76.0,92.89918116683725,2,Fresh
0.0187,27.4,73.0,96.06448311156602,2,Fresh
0.0176,27.4,76.0,93.75213237802798,2,Fresh
0.0165,27.4,76.0,93.93978164448994,2,Fresh
0.0165,27.5,75.0,94.17311497782326,2,Fresh
0.0187,27.5,75.0,93.79781644489935,2,Fresh
0.0176,27.4,75.0,94.58546571136131,2,Fresh
0.0144,27.4,75.0,95.13135448652336,2,Fresh
0.0187,27.4,75.0,94.39781644489935,2,Fresh
0.0187,27.4,75.0,94.39781644489935,2,Fresh
0.0187,27.4,75.0,94.39781644489935,2,Fresh
0.0165,27.4,75.0,94.77311497782328,2,Fresh
0.0134,27.3,75.0,94.70194472876152,2,Fresh
0.0176,27.2,76.0,92.55213237802799,2,Fresh
0.0176,27.1,77.0,91.11879904469467,2,Fresh
0.0165,27.0,77.0,90.7064483111566,2,Fresh
0.0176,27.0,77.0,90.51879904469466,2,Fresh
0.0176,27.0,77.0,90.51879904469466,2,Fresh
0.0187,27.0,78.0,89.49781644489936,2,Fresh
0.0187,27.0,78.0,89.49781644489936,2,Fresh
0.0187,27.0,77.0,90.3311497782327,2,Fresh
0.0187,27.1,77.0,90.93114977823271,2,Fresh
0.0187,27.1,77.0,90.93114977823271,2,Fresh
0.0187,27.1,77.0,90.93114977823271,2,Fresh
0.0176,27.2,77.0,91.71879904469465,2,Fresh
0.0187,27.0,76.0,91.16448311156603,2,Fresh
0.0176,27.2,77.0,91.71879904469465,2,Fresh
0.0176,27.2,76.0,92.55213237802799,2,Fresh
0.0165,27.2,76.0,92.73978164448994,2,Fresh
0.0212,27.2,77.0,91.10467417263733,2,Fresh
0.0212,27.2,76.0,91.93800750597066,2,Fresh
0.024,27.3,76.0,92.06035482770386,2,Fresh
0.0187,27.1,76.0,91.76448311156604,2,Fresh
0.0154,27.0,78.0,90.06076424428524,2,Fresh
0.0144,26.9,77.0,90.4646878198567,2,Fresh
0.0134,26.9,78.0,89.80194472876151,2,Fresh
0.0134,26.8,78.0,89.20194472876153,2,Fresh
0.0134,26.9,78.0,89.80194472876151,2,Fresh
0.0134,26.9,77.0,90.63527806209486,2,Fresh
0.0134,26.9,78.0,89.80194472876151,2,Fresh
0.0144,27.0,77.0,91.06468781985672,2,Fresh
0.0144,27.0,77.0,91.06468781985672,2,Fresh
0.0144,27.1,77.0,91.66468781985671,2,Fresh
0.0144,27.1,77.0,91.66468781985671,2,Fresh
0.0144,27.1,77.0,91.66468781985671,2,Fresh
0.0134,27.3,77.0,93.03527806209485,2,Fresh
0.0134,27.1,77.0,91.83527806209487,2,Fresh
0.0144,27.2,77.0,92.2646878198567,2,Fresh
0.0144,27.2,76.0,93.09802115319003,2,Fresh
0.0134,27.2,76.0,93.26861139542818,2,Fresh
0.0134,27.3,77.0,93.03527806209485,2,Fresh
0.0125,27.3,76.0,94.02214261344251,2,Fresh
0.0144,27.3,76.0,93.69802115319004,2,Fresh
0.0125,27.3,76.0,94.02214261344251,2,Fresh
0.0107,27.3,76.0,94.32920504947118,2,Fresh
0.0134,27.3,77.0,93.03527806209485,2,Fresh
0.0144,27.3,77.0,92.86468781985671,2,Fresh
0.0134,27.3,78.0,92.2019447287615,2,Fresh
0.0116,27.3,77.0,93.34234049812352,2,Fresh
0.0125,27.3,76.0,94.02214261344251,2,Fresh
0.0078,27.3,76.0,94.8239167519618,2,Fresh
0.0116,27.3,76.0,94.17567383145685,2,Fresh
0.0065,27.4,76.0,95.64568406687137,2,Fresh
0.0125,27.4,76.0,94.62214261344252,2,Fresh
0.0116,27.4,76.0,94.77567383145684,2,Fresh
0.0116,27.4,77.0,93.94234049812351,2,Fresh
0.0116,27.4,76.0,94.77567383145684,2,Fresh
0.0107,27.4,76.0,94.92920504947116,2,Fresh
0.0054,27.4,76.0,95.83333333333334,2,Fresh
0.0116,27.4,76.0,94.77567383145684,2,Fresh
0.0071,27.4,75.0,96.37666325486182,2,Fresh
0.0099,27.4,75.0,95.89901057659502,2,Fresh
0.0085,27.4,75.0,96.13783691572844,2,Fresh
0.0107,27.4,75.0,95.76253838280451,2,Fresh
0.0092,27.4,75.0,96.01842374616172,2,Fresh
0.0099,27.4,75.0,95.89901057659502,2,Fresh
0.0092,27.4,75.0,96.01842374616172,2,Fresh
0.0099,27.4,76.0,95.06567724326167,2,Fresh
0.0099,27.4,75.0,95.89901057659502,2,Fresh
0.0099,27.4,75.0,95.89901057659502,2,Fresh
0.0116,27.5,76.0,94.17567383145683,2,Fresh
0.0116,27.5,78.0,92.50900716479016,2,Fresh
0.0116,27.9,78.0,90.10900716479017,2,Fresh
0.0125,28.1,78.0,88.75547594677582,2,Fresh
0.0085,28.3,73.0,92.40450358239508,2,Fresh
0.0125,28.1,73.0,92.92214261344249,2,Fresh
0.0125,27.9,72.0,94.95547594677585,2,Fresh
0.0125,27.8,73.0,94.7221426134425,2,Fresh
0.0125,27.6,73.0,95.9221426134425,2,Fresh
0.0125,27.5,74.0,95.68880928010918,2,Fresh
0.0134,27.4,74.0,96.13527806209486,2,Fresh
0.0125,27.4,76.0,94.62214261344252,2,Fresh
0.0125,27.3,75.0,94.85547594677585,2,Fresh
0.0125,27.3,75.0,94.85547594677585,2,Fresh
0.0125,27.2,75.0,94.25547594677586,2,Fresh
0.0125,27.1,76.0,92.82214261344254,2,Fresh
0.0085,27.1,76.0,93.50450358239512,2,Fresh
0.0125,27.1,76.0,92.82214261344254,2,Fresh
0.0125,27.1,76.0,92.82214261344254,2,Fresh
0.0125,27.0,76.0,92.22214261344251,2,Fresh
0.0125,27.1,76.0,92.82214261344254,2,Fresh
0.0116,27.0,76.0,92.37567383145685,2,Fresh
0.0125,27.1,76.0,92.82214261344254,2,Fresh
0.0125,27.1,76.0,92.82214261344254,2,Fresh
0.0125,27.1,76.0,92.82214261344254,2,Fresh
0.0107,27.1,76.0,93.12920504947118,2,Fresh
0.0116,27.2,76.0,93.57567383145685,2,Fresh
0.0125,27.2,76.0,93.42214261344252,2,Fresh
0.0125,27.2,76.0,93.42214261344252,2,Fresh
0.0125,27.2,76.0,93.42214261344252,2,Fresh
0.0125,27.2,75.0,94.25547594677586,2,Fresh
0.0107,27.2,75.0,94.5625383828045,2,Fresh
0.0099,27.2,74.0,95.53234390992836,2,Fresh
0.0125,27.2,74.0,95.08880928010919,2,Fresh
0.0085,27.1,74.0,95.17117024906179,2,Fresh
0.0125,27.0,74.0,93.88880928010919,2,Fresh
0.0125,27.0,75.0,93.05547594677586,2,Fresh
0.0107,26.9,75.0,92.76253838280451,2,Fresh
0.0125,27.2,75.0,94.25547594677586,2,Fresh
0.0125,26.9,75.0,92.45547594677586,2,Fresh
0.0116,26.8,75.0,92.00900716479019,2,Fresh
0.0107,26.6,75.0,90.96253838280452,2,Fresh
0.0116,26.8,75.0,92.00900716479019,2,Fresh
0.0125,26.8,76.0,91.02214261344253,2,Fresh
0.0125,26.7,76.0,90.42214261344252,2,Fresh
0.0116,26.7,76.0,90.57567383145685,2,Fresh
0.0116,26.6,76.0,89.97567383145686,2,Fresh
0.0116,26.6,76.0,89.97567383145686,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0116,26.7,76.0,90.57567383145685,2,Fresh
0.0125,26.7,76.0,90.42214261344252,2,Fresh
0.0125,26.7,76.0,90.42214261344252,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0116,26.6,76.0,89.97567383145686,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0107,26.7,75.0,91.5625383828045,2,Fresh
0.0107,26.5,75.0,90.36253838280453,2,Fresh
0.0107,26.7,75.0,91.5625383828045,2,Fresh
0.0107,26.5,75.0,90.36253838280453,2,Fresh
0.0107,26.6,75.0,90.96253838280452,2,Fresh
0.0116,26.8,75.0,92.00900716479019,2,Fresh
0.0116,26.7,75.0,91.4090071647902,2,Fresh
0.0125,26.7,75.0,91.25547594677586,2,Fresh
0.0125,26.7,75.0,91.25547594677586,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0125,26.7,76.0,90.42214261344252,2,Fresh
0.0125,26.6,75.0,90.65547594677588,2,Fresh
0.0116,26.7,75.0,91.4090071647902,2,Fresh
0.0125,26.7,75.0,91.25547594677586,2,Fresh
0.0125,26.4,76.0,88.6221426134425,2,Fresh
0.0099,26.7,76.0,90.86567724326167,2,Fresh
0.0125,26.6,75.0,90.65547594677588,2,Fresh
0.0107,26.6,75.0,90.96253838280452,2,Fresh
0.0116,26.6,76.0,89.97567383145686,2,Fresh
0.0125,26.4,76.0,88.6221426134425,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0107,26.6,76.0,90.12920504947118,2,Fresh
0.0125,26.6,76.0,89.82214261344254,2,Fresh
0.0125,26.5,76.0,89.22214261344253,2,Fresh
0.0125,26.5,76.0,89.22214261344253,2,Fresh
0.0125,26.5,76.0,89.22214261344253,2,Fresh
0.0125,26.5,76.0,89.22214261344253,2,Fresh
0.0116,26.3,76.0,88.17567383145686,2,Fresh
0.0107,26.4,76.0,88.92920504947116,2,Fresh
0.0107,26.5,76.0,89.52920504947119,2,Fresh
0.0107,26.5,76.0,89.52920504947119,2,Fresh
0.0116,26.4,76.0,88.77567383145684,2,Fresh
0.0107,26.4,76.0,88.92920504947116,2,Fresh
0.0107,26.5,76.0,89.52920504947119,2,Fresh
0.0116,26.2,76.0,87.57567383145684,2,Fresh
0.0099,26.4,76.0,89.06567724326167,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0116,26.2,76.0,87.57567383145684,2,Fresh
0.0099,26.3,76.0,88.4656772432617,2,Fresh
0.0116,26.3,76.0,88.17567383145686,2,Fresh
0.0107,26.4,76.0,88.92920504947116,2,Fresh
0.0099,26.3,76.0,88.4656772432617,2,Fresh
0.0107,26.3,76.0,88.32920504947118,2,Fresh
0.0107,26.3,76.0,88.32920504947118,2,Fresh
0.0099,26.3,76.0,88.4656772432617,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.3,76.0,88.32920504947118,2,Fresh
0.0107,26.3,76.0,88.32920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.3,76.0,88.32920504947118,2,Fresh
0.0092,26.3,76.0,88.58509041282841,2,Fresh
0.0099,26.4,76.0,89.06567724326167,2,Fresh
0.0099,26.3,76.0,88.4656772432617,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.3,76.0,88.32920504947118,2,Fresh
0.0107,26.3,76.0,88.32920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0092,26.2,76.0,87.9850904128284,2,Fresh
0.0107,26.4,76.0,88.92920504947116,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0092,26.2,76.0,87.9850904128284,2,Fresh
0.0107,26.1,76.0,87.1292050494712,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.3,76.0,88.32920504947118,2,Fresh
0.0099,26.2,76.0,87.86567724326169,2,Fresh
0.0092,26.3,76.0,88.58509041282841,2,Fresh
0.0099,26.2,76.0,87.86567724326169,2,Fresh
0.0099,26.2,76.0,87.86567724326169,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0099,26.2,76.0,87.86567724326169,2,Fresh
0.0092,26.2,76.0,87.9850904128284,2,Fresh
0.0099,26.3,76.0,88.4656772432617,2,Fresh
0.0099,26.2,76.0,87.86567724326169,2,Fresh
0.0107,26.2,76.0,87.72920504947118,2,Fresh
0.0099,26.3,76.0,88.4656772432617,2,Fresh
0.0099,26.3,76.0,88.4656772432617,2,Fresh
0.0099,26.3,76.0,88.4656772432617,2,Fresh
0.0078,26.3,75.0,89.65725008529515,2,Fresh
0.0092,26.3,75.0,89.41842374616174,2,Fresh
0.0085,26.3,75.0,89.53783691572843,2,Fresh
0.0099,26.3,75.0,89.29901057659504,2,Fresh
0.0092,26.3,75.0,89.41842374616174,2,Fresh
0.0092,26.3,75.0,89.41842374616174,2,Fresh
0.0125,26.4,75.0,89.45547594677585,2,Fresh
0.0107,26.3,75.0,89.16253838280453,2,Fresh
0.0116,26.3,76.0,88.17567383145686,2,Fresh
0.0116,26.3,75.0,89.00900716479019,2,Fresh
0.0099,26.5,79.0,87.1656772432617,2,Fresh
0.0144,26.8,74.0,92.36468781985671,2,Fresh
0.0125,26.7,73.0,92.92214261344252,2,Fresh
0.0116,27.0,72.0,95.70900716479018,2,Fresh
0.0116,26.9,70.0,95.10900716479019,2,Fresh
0.0116,27.0,70.0,95.70900716479018,2,Fresh
0.0116,27.0,70.0,95.70900716479018,2,Fresh
0.0116,27.1,69.0,95.47567383145686,2,Fresh
