VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0176,28.3,63.0,85.85213237802796,Fresh,2,Fresh,9.999993981484076,85.75563369489247
0.0134,28.4,71.0,92.63527806209484,Fresh,2,Fresh,9.999997836821114,87.79058125544957
0.146,29.25,55.55,52.04001194131694,Not Fresh,0,Not Fresh,3.0000345266096744,68.61203810900476
0.0212,27.4,73.0,95.63800750597066,Fresh,2,Fresh,9.999997836821114,88.69140008861231
0.0212,27.4,73.0,95.63800750597066,Fresh,2,Fresh,9.999997836821114,88.69140008861231
0.0134,28.2,71.0,93.83527806209484,Fresh,2,Fresh,9.999997836821114,88.15058125544957
0.0116,27.2,76.0,93.57567383145685,Fresh,2,Fresh,9.999997836821114,88.07269998625817
0.0092,26.3,75.0,89.41842374616174,Fresh,2,Fresh,9.999997312888091,86.82552443673661
0.0226,26.8,71.0,93.46584783350393,Fresh,2,Fresh,9.999997836821114,88.0397521868723
0.0134,27.4,66.0,94.46861139542818,Fresh,2,Fresh,9.999994626935417,88.34057804556387
0.0116,26.4,76.0,88.77567383145684,Fresh,2,Fresh,9.999997312888091,86.63269946232515
0.0144,28.3,71.0,93.06468781985669,Fresh,2,Fresh,9.999997836821114,87.91940418277812
0.0412,27.9,71.0,90.89286932787444,Fresh,2,Fresh,9.999997836821114,87.26785863518344
0.0372,28.0,71.0,90.97523029682702,Fresh,2,Fresh,9.999997836821114,87.29256692586922
0.0107,28.0,64.0,89.66253838280448,Fresh,2,Fresh,9.999993981484076,86.89875549632542
0.074,25.58,65.41,72.71917604912998,Moderate,1,Moderate,6.500009461253802,78.3157622759928
0.136,28.7,56.78,58.07091436369839,Not Fresh,0,Not Fresh,3.0000345266096744,70.42130883571919
0.0176,27.0,77.0,90.51879904469466,Fresh,2,Fresh,9.999997836821114,87.15563755022951
0.0125,27.1,76.0,92.82214261344254,Fresh,2,Fresh,9.999997836821114,87.84664062085388
0.0165,28.4,69.0,90.43978164448994,Fresh,2,Fresh,9.999997836821114,87.1319323301681
0.072,25.12,66.51,71.21702320027296,Moderate,1,Moderate,6.500009461253802,77.86511642133569
0.079,26.77,62.55,76.62289150460595,Moderate,1,Moderate,6.500019434692898,79.48688688607469
0.0187,27.1,77.0,90.93114977823271,Fresh,2,Fresh,9.999997836821114,87.27934277029092
0.0125,26.6,76.0,89.82214261344254,Fresh,2,Fresh,9.999997312888091,86.94664009692086
0.071,24.84,67.17,70.2576134425111,Moderate,1,Moderate,6.500009461253802,77.57729349400712
0.0372,26.8,71.0,90.97523029682704,Fresh,2,Fresh,9.999997836821114,87.29256692586922
0.08,26.98,62.06,77.30396792903448,Moderate,1,Moderate,6.500024293663456,79.6912146723738
0.102,26.73,61.16,71.3009825997953,Moderate,1,Moderate,6.500009537776089,77.89030431771468
0.0226,27.5,79.0,89.79918116683724,Fresh,2,Fresh,9.999997836821114,86.93975218687228
0.117,27.53,59.38,70.4987956328898,Moderate,1,Moderate,6.500010925254458,77.64964961512139
0.0085,28.5,69.0,91.20450358239508,Fresh,2,Fresh,9.999997836821114,87.36134891153964
0.0099,26.4,76.0,89.06567724326167,Fresh,2,Fresh,9.999997312888091,86.7197004858666
0.0165,28.3,69.0,91.03978164448992,Fresh,2,Fresh,9.999997836821114,87.31193233016809
0.02,28.1,71.0,93.30938246332308,Fresh,2,Fresh,9.999997836821114,87.99281257581804
0.0318,27.9,70.0,91.66308427157968,Fresh,2,Fresh,9.999997836821114,87.49892311829501
0.0134,28.3,69.0,91.56861139542816,Fresh,2,Fresh,9.999997836821114,87.47058125544956
0.0125,27.3,75.0,94.85547594677585,Fresh,2,Fresh,9.999997836821114,88.45664062085388
0.116,27.34,59.79,71.43105254179461,Moderate,1,Moderate,6.500010925254458,77.92932668779284
0.0134,28.3,70.0,92.40194472876149,Fresh,2,Fresh,9.999997836821114,87.72058125544957
0.0125,27.2,76.0,93.42214261344252,Fresh,2,Fresh,9.999997836821114,88.02664062085387
0.0107,26.4,76.0,88.92920504947116,Fresh,2,Fresh,9.999997312888091,86.67875882772944
0.0107,28.1,64.0,89.06253838280449,Fresh,2,Fresh,9.999993981484076,86.71875549632541
0.0269,27.9,70.0,92.49897645854658,Fresh,2,Fresh,9.999997836821114,87.74969077438509
0.0212,27.5,74.0,94.20467417263733,Fresh,2,Fresh,9.999997836821114,88.26140008861232
0.08,26.89,62.28,76.9473012623678,Moderate,1,Moderate,6.500024293663456,79.5842146723738
0.0165,28.3,69.0,91.03978164448992,Fresh,2,Fresh,9.999997836821114,87.31193233016809
0.0125,28.2,63.0,87.32214261344251,Fresh,2,Fresh,9.999993981484076,86.19663676551683
0.128,28.14,58.01,63.82063630160353,Moderate,1,Moderate,6.500012629586176,75.64620352006723
0.0125,28.6,71.0,91.58880928010915,Fresh,2,Fresh,9.999997836821114,87.47664062085386
0.0134,28.3,74.0,90.73527806209484,Fresh,2,Fresh,9.999997836821114,87.22058125544957
0.0134,27.3,78.0,92.2019447287615,Fresh,2,Fresh,9.999997836821114,87.66058125544957
0.0125,26.6,76.0,89.82214261344254,Fresh,2,Fresh,9.999997312888091,86.94664009692086
0.024,28.2,71.0,92.02702149437052,Fresh,2,Fresh,9.999997836821114,87.60810428513227
0.079,26.86,62.33,76.9795581712726,Moderate,1,Moderate,6.500024293663456,79.59389174504523
0.0116,28.3,71.0,93.5423404981235,Fresh,2,Fresh,9.999997836821114,88.06269998625817
0.0154,27.4,76.0,94.12743091095189,Fresh,2,Fresh,9.999997836821114,88.23822711010668
0.0226,26.8,71.0,93.46584783350393,Fresh,2,Fresh,9.999997836821114,88.0397521868723
0.0187,27.4,73.0,96.06448311156602,Fresh,2,Fresh,9.999997836821114,88.81934277029092
0.0144,27.4,75.0,95.13135448652336,Fresh,2,Fresh,9.999997836821114,88.53940418277813
0.074,25.39,65.85,71.94584271579667,Moderate,1,Moderate,6.500009461253802,78.0837622759928
0.074,25.56,65.47,72.64917604912999,Moderate,1,Moderate,6.500009461253802,78.2947622759928
0.0134,26.9,78.0,89.80194472876151,Fresh,2,Fresh,9.999997836821114,86.94058125544957
0.0372,28.0,70.0,90.14189696349368,Fresh,2,Fresh,9.999997836821114,87.04256692586922
0.077,26.15,64.04,74.48573865574889,Moderate,1,Moderate,6.500009461253802,78.84573105797847
0.0144,27.1,77.0,91.66468781985671,Fresh,2,Fresh,9.999997836821114,87.49940418277814
0.0099,27.6,68.0,95.53234390992833,Fresh,2,Fresh,9.999997297709669,88.65970047068816
0.076,26.11,64.15,74.50799556465371,Moderate,1,Moderate,6.500009461253802,78.8524081306499
0.0134,27.3,77.0,93.03527806209485,Fresh,2,Fresh,9.999997836821114,87.91058125544957
0.073,25.19,66.35,71.33309962470148,Moderate,1,Moderate,6.500009461253802,77.89993934866423
0.0125,26.7,75.0,91.25547594677586,Fresh,2,Fresh,9.999997312888091,87.37664009692085
0.0134,28.3,71.0,93.23527806209484,Fresh,2,Fresh,9.999997836821114,87.97058125544956
0.0144,28.0,65.0,89.8646878198567,Fresh,2,Fresh,9.999993981484076,86.95940032744109
0.0085,26.3,75.0,89.53783691572843,Fresh,2,Fresh,9.999997312888091,86.86134838760663
0.0134,28.3,73.0,91.56861139542816,Fresh,2,Fresh,9.999997836821114,87.47058125544956
0.0165,27.5,73.0,95.83978164448993,Fresh,2,Fresh,9.999997836821114,88.75193233016809
0.0107,26.2,76.0,87.72920504947118,Fresh,2,Fresh,9.999997312888091,86.31875882772945
0.0187,28.5,69.0,89.46448311156601,Fresh,2,Fresh,9.999997836821114,86.83934277029091
0.0107,27.4,76.0,94.92920504947116,Fresh,2,Fresh,9.999997836821114,88.47875935166248
0.073,25.35,65.96,71.96809962470148,Moderate,1,Moderate,6.500009461253802,78.09043934866425
0.0176,28.3,65.0,87.51879904469463,Fresh,2,Fresh,9.999993981484076,86.25563369489247
0.072,25.1,66.57,71.14702320027295,Moderate,1,Moderate,6.500009461253802,77.84411642133568
0.02,27.5,73.0,95.24271579665641,Fresh,2,Fresh,9.999997836821114,88.57281257581803
0.088,25.74,63.36,69.58257932446263,Moderate,1,Moderate,6.5000148561827915,77.37478865352158
0.128,28.08,58.15,64.29730296827022,Moderate,1,Moderate,6.500012629586176,75.78920352006723
0.0116,28.0,65.0,90.34234049812349,Fresh,2,Fresh,9.999993981484076,87.10269613092112
0.0165,26.8,71.0,94.50644831115662,Fresh,2,Fresh,9.999997836821114,88.3519323301681
0.148,29.44,55.14,50.21716479017398,Not Fresh,0,Not Fresh,3.0000345266096744,68.06518396366187
0.088,26.11,62.53,71.11091265779599,Moderate,1,Moderate,6.5000148561827915,77.83328865352158
0.0092,28.2,65.0,89.55175707949505,Fresh,2,Fresh,9.999993981484076,86.86552110533259
0.075,25.74,65.03,73.19191914022518,Moderate,1,Moderate,6.500009461253802,78.45758520332136
