VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.08,26.98,62.06,77.30396792903448,Moderate,1,Moderate,6.534406912047416,79.72559729075776
0.102,26.73,61.16,71.3009825997953,Moderate,1,Moderate,6.504975219024345,77.89526999896293
0.0226,27.5,79.0,89.79918116683724,Fresh,2,Fresh,9.981331964896526,86.92108631494769
0.117,27.53,59.38,70.4987956328898,Moderate,1,Moderate,6.52457838691771,77.67421707678466
0.0085,28.5,69.0,91.20450358239508,Fresh,2,Fresh,9.963932177750394,87.32528325246892
0.0099,26.4,76.0,89.06567724326167,Fresh,2,Fresh,9.978860121569596,86.69856329454811
0.0165,28.3,69.0,91.03978164448992,Fresh,2,Fresh,9.965915228473023,87.27784972182
0.02,28.1,71.0,93.30938246332308,Fresh,2,Fresh,9.980586141638923,87.97340088063585
0.0318,27.9,70.0,91.66308427157968,Fresh,2,Fresh,9.96459683519788,87.46352211667178
0.0134,28.3,69.0,91.56861139542816,Fresh,2,Fresh,9.965915228473023,87.43649864710147
0.0125,27.3,75.0,94.85547594677585,Fresh,2,Fresh,9.981028434354812,88.43767121838756
0.116,27.34,59.79,71.43105254179461,Moderate,1,Moderate,6.526714437641203,77.95603020017958
0.0134,28.3,70.0,92.40194472876149,Fresh,2,Fresh,9.972322465851903,87.69290588448035
0.0125,27.2,76.0,93.42214261344252,Fresh,2,Fresh,9.981028434354812,88.00767121838756
0.0107,26.4,76.0,88.92920504947116,Fresh,2,Fresh,9.978860121569596,86.65762163641095
0.0107,28.1,64.0,89.06253838280449,Fresh,2,Fresh,9.949702927377075,86.66846444221844
0.0269,27.9,70.0,92.49897645854658,Fresh,2,Fresh,9.96459683519788,87.71428977276186
0.0212,27.5,74.0,94.20467417263733,Fresh,2,Fresh,9.981331964896526,88.24273421668771
0.08,26.89,62.28,76.9473012623678,Moderate,1,Moderate,6.529241862241179,79.61343224095152
0.0165,28.3,69.0,91.03978164448992,Fresh,2,Fresh,9.965915228473023,87.27784972182
0.0125,28.2,63.0,87.32214261344251,Fresh,2,Fresh,9.94759816210717,86.14424094613993
0.128,28.14,58.01,63.82063630160353,Moderate,1,Moderate,6.516482240520418,75.66267313100148
0.0125,28.6,71.0,91.58880928010915,Fresh,2,Fresh,9.975561688886955,87.4522044729197
0.0134,28.3,74.0,90.73527806209484,Fresh,2,Fresh,9.981331964896526,87.20191538352498
0.0134,27.3,78.0,92.2019447287615,Fresh,2,Fresh,9.981028434354812,87.64161185298327
