VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.071,24.84,67.17,70.2576134425111,Moderate,1,Moderate,6.496719116775169,77.57400314952851
0.0372,26.8,71.0,90.97523029682704,Fresh,2,Fresh,9.983184236964735,87.27575332601285
0.08,26.98,62.06,77.30396792903448,Moderate,1,Moderate,6.520309438190843,79.71149981690118
0.102,26.73,61.16,71.3009825997953,Moderate,1,Moderate,6.5015956569377575,77.89189043687634
0.0226,27.5,79.0,89.79918116683724,Fresh,2,Fresh,9.985836901658992,86.92559125171016
0.117,27.53,59.38,70.4987956328898,Moderate,1,Moderate,6.493563107721554,77.6432017975885
0.0085,28.5,69.0,91.20450358239508,Fresh,2,Fresh,9.999979522002768,87.36133059672129
0.0099,26.4,76.0,89.06567724326167,Fresh,2,Fresh,9.982561203236322,86.70226437621483
0.0165,28.3,69.0,91.03978164448992,Fresh,2,Fresh,9.999982096629797,87.31191658997678
0.02,28.1,71.0,93.30938246332308,Fresh,2,Fresh,9.99998243630123,87.99279717529815
0.0318,27.9,70.0,91.66308427157968,Fresh,2,Fresh,9.999977999473026,87.49890328094693
0.0134,28.3,69.0,91.56861139542816,Fresh,2,Fresh,9.999982983636997,87.47056640226545
0.0125,27.3,75.0,94.85547594677585,Fresh,2,Fresh,9.99453822903028,88.45118101306304
0.116,27.34,59.79,71.43105254179461,Moderate,1,Moderate,6.49688507516753,77.9262008377059
0.0134,28.3,70.0,92.40194472876149,Fresh,2,Fresh,9.999982213207211,87.72056563183565
0.0125,27.2,76.0,93.42214261344252,Fresh,2,Fresh,9.993103890079595,88.01974667411234
0.0107,26.4,76.0,88.92920504947116,Fresh,2,Fresh,9.982625938576708,86.66138745341804
0.0107,28.1,64.0,89.06253838280449,Fresh,2,Fresh,9.991455246854523,86.71021676169586
0.0269,27.9,70.0,92.49897645854658,Fresh,2,Fresh,9.99998169230238,87.74967462986636
0.0212,27.5,74.0,94.20467417263733,Fresh,2,Fresh,9.995714571610982,88.25711682340219
0.08,26.89,62.28,76.9473012623678,Moderate,1,Moderate,6.517425564472596,79.60161594318294
0.0165,28.3,69.0,91.03978164448992,Fresh,2,Fresh,9.999982096629797,87.31191658997678
0.0125,28.2,63.0,87.32214261344251,Fresh,2,Fresh,9.987270659211095,86.18391344324385
0.128,28.14,58.01,63.82063630160353,Moderate,1,Moderate,6.35698390937759,75.50317479985864
0.0125,28.6,71.0,91.58880928010915,Fresh,2,Fresh,9.995284116220464,87.47192690025321
