VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0372,28.0,70.0,90.14189696349368,Fresh,2,Fresh,9.982270181226578,87.0248392702747
0.077,26.15,64.04,74.48573865574889,Moderate,1,Moderate,6.516206410974412,78.86192800769908
0.0144,27.1,77.0,91.66468781985671,Fresh,2,Fresh,9.981593623322823,87.48099996927984
0.0099,27.6,68.0,95.53234390992833,Fresh,2,Fresh,9.97179470432308,88.63149787730158
0.076,26.11,64.15,74.50799556465371,Moderate,1,Moderate,6.5167651688619515,78.86916383825806
0.0134,27.3,77.0,93.03527806209485,Fresh,2,Fresh,9.982194802244702,87.89277822087315
0.073,25.19,66.35,71.33309962470148,Moderate,1,Moderate,6.50981630263724,77.90974619004768
0.0125,26.7,75.0,91.25547594677586,Fresh,2,Fresh,9.980213952760042,87.35685673679279
0.0134,28.3,71.0,93.23527806209484,Fresh,2,Fresh,9.990377689708184,87.96096110833665
0.0144,28.0,65.0,89.8646878198567,Fresh,2,Fresh,9.967505569680814,86.92691191563782
0.0085,26.3,75.0,89.53783691572843,Fresh,2,Fresh,9.969276278411956,86.83062735313047
0.0134,28.3,73.0,91.56861139542816,Fresh,2,Fresh,9.985991196200086,87.45657461482853
0.0165,27.5,73.0,95.83978164448993,Fresh,2,Fresh,9.986861358467573,88.73879585181456
0.0107,26.2,76.0,87.72920504947118,Fresh,2,Fresh,9.96291157041547,86.28167308525681
0.0187,28.5,69.0,89.46448311156601,Fresh,2,Fresh,9.977760201587241,86.81710513505703
0.0107,27.4,76.0,94.92920504947116,Fresh,2,Fresh,9.984114573921515,88.46287608876287
0.073,25.35,65.96,71.96809962470148,Moderate,1,Moderate,6.5115754591751225,78.10200534658557
0.0176,28.3,65.0,87.51879904469463,Fresh,2,Fresh,9.97155088884655,86.22719060225494
0.072,25.1,66.57,71.14702320027295,Moderate,1,Moderate,6.509290977438815,77.85339793752071
0.02,27.5,73.0,95.24271579665641,Fresh,2,Fresh,9.986839375386136,88.55965411438305
0.088,25.74,63.36,69.58257932446263,Moderate,1,Moderate,6.505518436692858,77.38029223403164
0.128,28.08,58.15,64.29730296827022,Moderate,1,Moderate,6.400237198782436,75.6894280892635
0.0116,28.0,65.0,90.34234049812349,Fresh,2,Fresh,9.968250724302507,87.07095287373956
0.0165,26.8,71.0,94.50644831115662,Fresh,2,Fresh,9.980608932931888,88.33254342627887
0.148,29.44,55.14,50.21716479017398,Not Fresh,0,Not Fresh,3.2575746536986925,68.32272409075088
0.088,26.11,62.53,71.11091265779599,Moderate,1,Moderate,6.506711428045661,77.83998522538445
0.0092,28.2,65.0,89.55175707949505,Fresh,2,Fresh,9.969265615568457,86.83479273941697
0.075,25.74,65.03,73.19191914022518,Moderate,1,Moderate,6.513947098627417,78.47152284069496
